Country,Year,Forest_Area_km2,Land_Area_km2,Forest_Cover_Pct,Annual_Deforestation_Rate,Annual_Afforestation_Rate,Total_Carbon_Stock_Tonnes,Primary_Driver_of_Change
Turkmenistan,2005,131684,488100,26.98,0.56,0.26,1537107952,None
Turkmenistan,2006,132744,488100,27.2,0.01,0.82,1549485394,None
Turkmenistan,2007,132674,488100,27.18,0.52,0.47,1548661213,Energy
Turkmenistan,2008,131421,488100,26.93,1.42,0.48,1534043406,Infrastructure
Turkmenistan,2009,130630,488100,26.76,1.2,0.6,1524809021,None
Turkmenistan,2010,129796,488100,26.59,0.83,0.19,1515076695,None
Turkmenistan,2011,129262,488100,26.48,0.66,0.25,1508843786,None
Turkmenistan,2012,129076,488100,26.44,0.97,0.83,1506669550,None
Turkmenistan,2013,129718,488100,26.58,0.13,0.63,1514162226,None
Turkmenistan,2014,128954,488100,26.42,1.2,0.61,1505248007,None
Turkmenistan,2015,129255,488100,26.48,0.42,0.65,1508760925,None
Turkmenistan,2016,128968,488100,26.42,0.41,0.19,1505403265,Logging
Turkmenistan,2017,129220,488100,26.47,0.44,0.64,1508344759,None
Turkmenistan,2018,128971,488100,26.42,0.82,0.62,1505437785,Commercial Agriculture
Turkmenistan,2019,129916,488100,26.62,0.24,0.97,1516472851,Small-scale Agriculture
Turkmenistan,2020,129519,488100,26.54,0.43,0.13,1511842886,None
Turkmenistan,2021,128296,488100,26.28,1.04,0.09,1497557537,Fire
Turkmenistan,2022,128713,488100,26.37,0.47,0.8,1502427790,None
Turkmenistan,2023,128829,488100,26.39,0.7,0.79,1503788011,None
Turkmenistan,2024,128423,488100,26.31,1.27,0.95,1499047471,Infrastructure
Turkmenistan,2025,128749,488100,26.38,0.22,0.47,1502851807,Mining
Cameroon,2000,241821,475442,50.86,0.0,0.0,4213451048,Initial State
Cameroon,2001,242765,475442,51.06,0.38,0.77,4229894943,None
Cameroon,2002,240154,475442,50.51,1.11,0.03,4184400645,None
Cameroon,2003,238623,475442,50.19,1.16,0.52,4157719029,None
Cameroon,2004,238544,475442,50.17,0.71,0.68,4156344165,None
Cameroon,2005,238873,475442,50.24,0.49,0.63,4162071612,Small-scale Agriculture
Cameroon,2006,238517,475442,50.17,0.79,0.64,4155873622,Commercial Agriculture
Cameroon,2007,235943,475442,49.63,1.3,0.22,4111029183,Infrastructure
Cameroon,2008,235174,475442,49.46,0.49,0.17,4097620455,None
Cameroon,2009,235646,475442,49.56,0.59,0.79,4105851177,Commercial Agriculture
Cameroon,2010,235210,475442,49.47,0.88,0.69,4098253162,None
Cameroon,2011,236456,475442,49.73,0.24,0.77,4119968125,None
Cameroon,2012,236293,475442,49.7,0.75,0.69,4117128026,None
Cameroon,2013,234650,475442,49.35,1.45,0.76,4088504893,Urbanization
Cameroon,2014,234019,475442,49.22,0.97,0.7,4077503198,None
Cameroon,2015,234101,475442,49.24,0.2,0.23,4078938141,None
Cameroon,2016,233099,475442,49.03,1.18,0.76,4061469697,None
Cameroon,2017,232001,475442,48.8,0.66,0.19,4042351309,None
Cameroon,2018,231053,475442,48.6,0.54,0.13,4025820623,None
Cameroon,2019,230370,475442,48.45,0.73,0.44,4013920290,None
Cameroon,2020,228391,475442,48.04,1.05,0.19,3979448323,Urbanization
Cameroon,2021,228337,475442,48.03,0.49,0.47,3978497642,None
Cameroon,2022,228242,475442,48.01,0.9,0.86,3976847669,Logging
Cameroon,2023,228561,475442,48.07,0.68,0.82,3982408737,None
Cameroon,2024,228765,475442,48.12,0.69,0.78,3985966630,None
Cameroon,2025,228262,475442,48.01,1.1,0.88,3977188828,None
Papua New Guinea,2000,164239,462840,35.49,0.0,0.0,2349118027,Initial State
Papua New Guinea,2001,163201,462840,35.26,1.45,0.82,2334271052,Energy
Papua New Guinea,2002,161575,462840,34.91,1.15,0.15,2311002752,None
Papua New Guinea,2003,161092,462840,34.81,0.62,0.32,2304102451,Small-scale Agriculture
Papua New Guinea,2004,161837,462840,34.97,0.48,0.94,2314760571,Commercial Agriculture
Papua New Guinea,2005,162119,462840,35.03,0.31,0.49,2318794562,Infrastructure
Papua New Guinea,2006,161366,462840,34.86,0.99,0.53,2308024195,None
Papua New Guinea,2007,161326,462840,34.86,0.39,0.37,2307447318,None
Papua New Guinea,2008,162640,462840,35.14,0.12,0.93,2326243988,None
Papua New Guinea,2009,162230,462840,35.05,1.14,0.89,2320371923,Commercial Agriculture
Papua New Guinea,2010,162547,462840,35.12,0.55,0.74,2324912836,None
Papua New Guinea,2011,161668,462840,34.93,1.33,0.79,2312345056,Mining
Papua New Guinea,2012,161565,462840,34.91,0.8,0.73,2310866527,None
Papua New Guinea,2013,161710,462840,34.94,0.13,0.22,2312941138,None
Papua New Guinea,2014,161824,462840,34.96,0.16,0.23,2314564651,None
Papua New Guinea,2015,162405,462840,35.09,0.3,0.66,2322876913,None
Papua New Guinea,2016,161003,462840,34.79,1.42,0.56,2302822204,None
Papua New Guinea,2017,160430,462840,34.66,1.12,0.77,2294637558,None
Papua New Guinea,2018,159929,462840,34.55,1.01,0.7,2287468112,None
Papua New Guinea,2019,160933,462840,34.77,0.17,0.79,2301818521,None
Papua New Guinea,2020,160764,462840,34.73,0.76,0.66,2299414033,None
Papua New Guinea,2021,160812,462840,34.74,0.9,0.93,2300095707,None
Papua New Guinea,2022,161081,462840,34.8,0.83,1.0,2303942137,None
Papua New Guinea,2023,161095,462840,34.81,0.62,0.63,2304146020,None
Papua New Guinea,2024,160691,462840,34.72,0.49,0.24,2298357560,None
Papua New Guinea,2025,160661,462840,34.71,0.57,0.55,2297929944,None
Sweden,2000,138692,450295,30.8,0.0,0.0,1634631308,Initial State
Sweden,2001,139346,450295,30.95,0.01,0.48,1642349263,Logging
Sweden,2002,139630,450295,31.01,0.3,0.5,1645696450,None
Sweden,2003,140870,450295,31.28,0.17,1.06,1660303622,Mining
Sweden,2004,141483,450295,31.42,0.28,0.71,1667532187,None
Sweden,2005,141656,450295,31.46,0.17,0.29,1669565689,None
Sweden,2006,142246,450295,31.59,0.05,0.46,1676518901,None
Sweden,2007,142786,450295,31.71,0.08,0.46,1682886093,None
Sweden,2008,143638,450295,31.9,0.17,0.77,1692933929,None
Sweden,2009,144356,450295,32.06,0.03,0.52,1701393282,None
Sweden,2010,145730,450295,32.36,0.15,1.1,1717582341,None
Sweden,2011,145801,450295,32.38,0.25,0.3,1718426507,None
Sweden,2012,147252,450295,32.7,0.01,1.01,1735528364,None
Sweden,2013,148559,450295,32.99,0.23,1.12,1750929359,None
Sweden,2014,149109,450295,33.11,0.26,0.63,1757410007,None
Sweden,2015,150499,450295,33.42,0.04,0.97,1773797311,None
Sweden,2016,151814,450295,33.71,0.26,1.13,1789291584,None
Sweden,2017,151911,450295,33.74,0.19,0.25,1790431976,None
Sweden,2018,152925,450295,33.96,0.1,0.76,1802387703,None
Sweden,2019,153144,450295,34.01,0.21,0.35,1804969847,None
Sweden,2020,154479,450295,34.31,0.3,1.17,1820706022,None
Sweden,2021,154659,450295,34.35,0.17,0.29,1822830003,None
Sweden,2022,154832,450295,34.38,0.24,0.35,1824865642,None
Sweden,2023,156073,450295,34.66,0.14,0.95,1839492129,None
Sweden,2024,156882,450295,34.84,0.08,0.6,1849025936,None
Sweden,2025,158062,450295,35.1,0.21,0.96,1862931859,None
Uzbekistan,2000,106995,447400,23.91,0.0,0.0,1169434106,Initial State
Uzbekistan,2001,105955,447400,23.68,1.5,0.52,1158074228,None
Uzbekistan,2002,105980,447400,23.69,0.41,0.43,1158344553,None
Uzbekistan,2003,105179,447400,23.51,0.87,0.11,1149590511,None
Uzbekistan,2004,104797,447400,23.42,0.55,0.19,1145408772,None
Uzbekistan,2005,104569,447400,23.37,0.99,0.77,1142924616,Urbanization
Uzbekistan,2006,104634,447400,23.39,0.93,0.99,1143633114,None
Uzbekistan,2007,104443,447400,23.34,0.23,0.04,1141547219,None
Uzbekistan,2008,104512,447400,23.36,0.31,0.37,1142303949,None
Uzbekistan,2009,103291,447400,23.09,1.28,0.11,1128959019,Logging
Uzbekistan,2010,102791,447400,22.98,1.3,0.82,1123491391,Small-scale Agriculture
Uzbekistan,2011,102798,447400,22.98,0.46,0.47,1123565141,None
Uzbekistan,2012,101872,447400,22.77,1.11,0.21,1113444695,None
Uzbekistan,2013,101282,447400,22.64,1.13,0.55,1106995299,None
Uzbekistan,2014,100478,447400,22.46,1.49,0.7,1098211745,None
Uzbekistan,2015,100815,447400,22.53,0.57,0.91,1101889616,None
Uzbekistan,2016,100482,447400,22.46,0.39,0.06,1098247652,None
Uzbekistan,2017,99701,447400,22.28,1.05,0.27,1089719283,None
Uzbekistan,2018,98354,447400,21.98,1.42,0.07,1074989382,None
Uzbekistan,2019,98270,447400,21.96,1.0,0.91,1074075922,None
Uzbekistan,2020,98390,447400,21.99,0.17,0.29,1075383474,None
Uzbekistan,2021,98777,447400,22.08,0.59,0.98,1079619122,None
Uzbekistan,2022,98616,447400,22.04,1.07,0.9,1077853251,None
Uzbekistan,2023,97815,447400,21.86,0.9,0.09,1069104662,Energy
Uzbekistan,2024,97587,447400,21.81,0.95,0.71,1066614127,Mining
Uzbekistan,2025,97476,447400,21.79,0.51,0.39,1065402251,Urbanization
Morocco,2000,197444,446550,44.22,0.0,0.0,2039735584,Initial State
Morocco,2001,194893,446550,43.64,1.57,0.28,2013377763,Mining
Morocco,2002,194057,446550,43.46,1.32,0.89,2004743854,None
Morocco,2003,195029,446550,43.67,0.05,0.55,2014788326,None
Morocco,2004,196319,446550,43.96,0.24,0.9,2028108698,None
Morocco,2005,196793,446550,44.07,0.14,0.38,2033004402,None
Morocco,2006,196208,446550,43.94,0.92,0.63,2026965901,None
Morocco,2007,195785,446550,43.84,0.37,0.15,2022600050,None
Morocco,2008,193757,446550,43.39,1.37,0.33,2001641444,None
Morocco,2009,193409,446550,43.31,0.32,0.14,1998048661,None
Morocco,2010,192752,446550,43.16,1.2,0.86,1991263910,None
Morocco,2011,191717,446550,42.93,1.06,0.52,1980573855,Logging
Morocco,2012,190906,446550,42.75,0.99,0.56,1972197195,Small-scale Agriculture
Morocco,2013,191113,446550,42.8,0.84,0.95,1974330413,Urbanization
Morocco,2014,188981,446550,42.32,1.26,0.15,1952309409,Urbanization
Morocco,2015,187267,446550,41.94,1.32,0.41,1934595005,None
Morocco,2016,187760,446550,42.05,0.67,0.93,1939696374,None
Morocco,2017,185645,446550,41.57,1.4,0.27,1917840915,None
Morocco,2018,185674,446550,41.58,0.17,0.18,1918141193,None
Morocco,2019,184458,446550,41.31,0.92,0.27,1905577560,None
Morocco,2020,184233,446550,41.26,0.35,0.23,1903255130,None
Morocco,2021,184496,446550,41.32,0.55,0.69,1905973776,None
Morocco,2022,184212,446550,41.25,0.76,0.6,1903043306,None
Morocco,2023,184737,446550,41.37,0.57,0.85,1908465646,None
Morocco,2024,183958,446550,41.2,0.61,0.19,1900418903,Commercial Agriculture
Morocco,2025,183151,446550,41.01,1.39,0.95,1892081761,None
Iraq,2000,198164,438317,45.21,0.0,0.0,1593736707,Initial State
Iraq,2001,196196,438317,44.76,1.43,0.44,1577907452,None
Iraq,2002,195866,438317,44.69,1.03,0.87,1575254350,None
Iraq,2003,196119,438317,44.74,0.65,0.78,1577288898,None
Iraq,2004,195103,438317,44.51,1.24,0.72,1569117775,None
Iraq,2005,193469,438317,44.14,1.41,0.57,1555978252,None
Iraq,2006,192963,438317,44.02,0.97,0.7,1551908369,Small-scale Agriculture
Iraq,2007,190775,438317,43.52,1.96,0.83,1534310626,Fire
Iraq,2008,191034,438317,43.58,0.6,0.74,1536392829,None
Iraq,2009,190559,438317,43.48,0.88,0.63,1532576734,Mining
Iraq,2010,190977,438317,43.57,0.66,0.88,1535940162,None
Iraq,2011,190463,438317,43.45,0.44,0.17,1531800402,None
Iraq,2012,189150,438317,43.15,1.38,0.69,1521240079,None
Iraq,2013,189046,438317,43.13,0.7,0.65,1520409008,Small-scale Agriculture
Iraq,2014,189628,438317,43.26,0.28,0.59,1525085609,None
Iraq,2015,188810,438317,43.08,0.82,0.39,1518511272,None
Iraq,2016,189578,438317,43.25,0.05,0.45,1524684957,None
Iraq,2017,188702,438317,43.05,1.34,0.88,1517638077,Urbanization
Iraq,2018,188450,438317,42.99,1.04,0.91,1515612083,None
Iraq,2019,186647,438317,42.58,1.08,0.12,1501110190,Energy
Iraq,2020,185024,438317,42.21,0.95,0.09,1488058617,None
Iraq,2021,184806,438317,42.16,1.09,0.98,1486304931,None
Iraq,2022,185364,438317,42.29,0.25,0.55,1490794989,Logging
Iraq,2023,183874,438317,41.95,1.37,0.57,1478812500,None
Iraq,2024,184307,438317,42.05,0.63,0.87,1482290443,Commercial Agriculture
Iraq,2025,183706,438317,41.91,0.64,0.31,1477463239,None
Paraguay,2000,217155,406752,53.39,0.0,0.0,3126346020,Initial State
Paraguay,2001,216743,406752,53.29,0.81,0.62,3120415695,None
Paraguay,2002,216011,406752,53.11,1.19,0.86,3109869735,None
Paraguay,2003,216797,406752,53.3,0.52,0.88,3121193847,None
Paraguay,2004,214821,406752,52.81,1.39,0.48,3092738145,None
Paraguay,2005,214760,406752,52.8,0.63,0.6,3091865645,None
Paraguay,2006,213245,406752,52.43,1.33,0.62,3070044094,None
Paraguay,2007,209639,406752,51.54,1.74,0.05,3018138630,Urbanization
Paraguay,2008,210245,406752,51.69,0.56,0.85,3026864519,None
Paraguay,2009,207175,406752,50.93,1.76,0.3,2982666244,None
Paraguay,2010,207660,406752,51.05,0.18,0.42,2989642707,Mining
Paraguay,2011,207184,406752,50.94,0.92,0.69,2982796122,None
Paraguay,2012,205101,406752,50.42,1.18,0.18,2952799066,None
Paraguay,2013,205016,406752,50.4,0.97,0.93,2951583104,Mining
Paraguay,2014,205850,406752,50.61,0.49,0.9,2963582034,None
Paraguay,2015,205239,406752,50.46,1.14,0.84,2954787043,Energy
Paraguay,2016,206232,406752,50.7,0.21,0.69,2969092533,None
Paraguay,2017,205674,406752,50.57,0.8,0.52,2961056317,None
Paraguay,2018,204003,406752,50.15,0.92,0.11,2936993060,None
Paraguay,2019,204084,406752,50.17,0.95,0.99,2938168185,None
Paraguay,2020,203876,406752,50.12,1.04,0.93,2935165283,None
Paraguay,2021,204224,406752,50.21,0.44,0.61,2940182523,None
Paraguay,2022,204637,406752,50.31,0.79,1.0,2946127320,None
Paraguay,2023,205373,406752,50.49,0.2,0.56,2956714575,None
Paraguay,2024,201220,406752,49.47,2.51,0.49,2896934419,Fire
Paraguay,2025,198267,406752,48.74,1.47,0.0,2854421530,Small-scale Agriculture
Zimbabwe,2000,183161,390757,46.87,0.0,0.0,1485430188,Initial State
Zimbabwe,2001,183659,390757,47.0,0.08,0.35,1489468577,None
Zimbabwe,2002,184236,390757,47.15,0.33,0.64,1494149006,None
Zimbabwe,2003,183644,390757,47.0,0.39,0.07,1489349111,None
Zimbabwe,2004,183529,390757,46.97,0.83,0.77,1488418896,Urbanization
Zimbabwe,2005,183907,390757,47.06,0.52,0.72,1491481584,None
Zimbabwe,2006,184132,390757,47.12,0.05,0.18,1493304833,None
Zimbabwe,2007,184424,390757,47.2,0.51,0.67,1495678397,None
Zimbabwe,2008,183406,390757,46.94,1.2,0.65,1487418411,None
Zimbabwe,2009,183310,390757,46.91,0.94,0.89,1486637957,None
Zimbabwe,2010,183813,390757,47.04,0.51,0.78,1490721389,None
Zimbabwe,2011,183296,390757,46.91,1.12,0.84,1486527313,None
Zimbabwe,2012,181876,390757,46.54,1.09,0.32,1475011279,None
Zimbabwe,2013,182540,390757,46.71,0.32,0.69,1480397758,None
Zimbabwe,2014,180752,390757,46.26,1.33,0.35,1465896250,None
Zimbabwe,2015,180035,390757,46.07,0.43,0.03,1460080860,None
Zimbabwe,2016,179853,390757,46.03,0.94,0.84,1458604785,None
Zimbabwe,2017,179861,390757,46.03,0.59,0.6,1458673896,None
Zimbabwe,2018,179098,390757,45.83,1.13,0.71,1452481406,None
Zimbabwe,2019,179737,390757,46.0,0.06,0.41,1457663039,None
Zimbabwe,2020,179895,390757,46.04,0.36,0.45,1458943150,None
Zimbabwe,2021,179122,390757,45.84,0.73,0.3,1452673632,Commercial Agriculture
Zimbabwe,2022,178664,390757,45.72,1.17,0.91,1448961269,None
Zimbabwe,2023,179442,390757,45.92,0.05,0.48,1455271645,None
Zimbabwe,2024,180573,390757,46.21,0.29,0.92,1464443078,None
Zimbabwe,2025,180546,390757,46.2,0.79,0.78,1464228208,Small-scale Agriculture
Norway,2000,172049,385207,44.66,0.0,0.0,3281044622,Initial State
Norway,2001,172808,385207,44.86,0.22,0.66,3295528675,None
Norway,2002,172889,385207,44.88,0.16,0.2,3297059484,None
Norway,2003,173905,385207,45.15,0.21,0.79,3316431224,Energy
Norway,2004,173967,385207,45.16,0.27,0.3,3317629300,None
Norway,2005,173964,385207,45.16,0.22,0.22,3317573064,None
Norway,2006,174343,385207,45.26,0.19,0.41,3324787729,None
Norway,2007,175467,385207,45.55,0.09,0.73,3346228577,None
Norway,2008,175942,385207,45.67,0.2,0.47,3355285454,Small-scale Agriculture
Norway,2009,177378,385207,46.05,0.01,0.82,3382677953,None
Norway,2010,178242,385207,46.27,0.06,0.55,3399143411,None
Norway,2011,179775,385207,46.67,0.04,0.9,3428381815,None
Norway,2012,180128,385207,46.76,0.07,0.27,3435111214,None
Norway,2013,181102,385207,47.01,0.1,0.64,3453684979,Energy
Norway,2014,181064,385207,47.0,0.27,0.25,3452969198,None
Norway,2015,182086,385207,47.27,0.03,0.59,3472452685,None
Norway,2016,183109,385207,47.54,0.27,0.83,3491963371,None
Norway,2017,183879,385207,47.74,0.13,0.56,3506656335,None
Norway,2018,185530,385207,48.16,0.06,0.96,3538123480,None
Norway,2019,187565,385207,48.69,0.03,1.12,3576950048,None
Norway,2020,187794,385207,48.75,0.17,0.29,3581303731,None
Norway,2021,187957,385207,48.79,0.21,0.3,3584422344,None
Norway,2022,189409,385207,49.17,0.19,0.97,3612110456,None
Norway,2023,189522,385207,49.2,0.28,0.34,3614255403,None
Norway,2024,190440,385207,49.44,0.08,0.56,3631768264,Urbanization
Norway,2025,192050,385207,49.86,0.24,1.08,3662469338,None
Japan,2000,61843,377975,16.36,0.0,0.0,750166714,Initial State
Japan,2001,62155,377975,16.44,0.26,0.77,753943407,None
Japan,2002,62094,377975,16.43,0.2,0.1,753212950,None
Japan,2003,61553,377975,16.29,1.2,0.33,746650211,None
Japan,2004,61148,377975,16.18,1.19,0.53,741737427,None
Japan,2005,61145,377975,16.18,0.63,0.62,741699201,None
Japan,2006,60487,377975,16.0,1.46,0.38,733709008,None
Japan,2007,60104,377975,15.9,1.22,0.59,729073697,None
Japan,2008,60182,377975,15.92,0.66,0.79,730011648,None
Japan,2009,60363,377975,15.97,0.36,0.66,732207102,Energy
Japan,2010,60614,377975,16.04,0.18,0.6,735251139,None
Japan,2011,60789,377975,16.08,0.16,0.45,737381249,None
Japan,2012,60779,377975,16.08,0.61,0.6,737260515,None
Japan,2013,60731,377975,16.07,0.9,0.82,736679713,None
Japan,2014,60179,377975,15.92,0.97,0.06,729979231,None
Japan,2015,60398,377975,15.98,0.22,0.58,732634764,None
Japan,2016,60120,377975,15.91,1.22,0.76,729267700,None
Japan,2017,59884,377975,15.84,0.68,0.29,726398552,None
Japan,2018,59602,377975,15.77,0.68,0.21,722980074,None
Japan,2019,59803,377975,15.82,0.46,0.79,725421874,None
Japan,2020,59539,377975,15.75,1.38,0.94,722216301,None
Japan,2021,59311,377975,15.69,1.37,0.99,719448505,None
Japan,2022,59067,377975,15.63,0.92,0.51,716493749,None
Japan,2023,58348,377975,15.44,1.28,0.06,707768129,None
Japan,2024,57501,377975,15.21,1.45,0.0,697496099,None
Japan,2025,56720,377975,15.01,1.47,0.11,688020203,None
Germany,2000,74744,357022,20.94,0.0,0.0,857747793,Initial State
Germany,2001,75037,357022,21.02,0.21,0.61,861109514,None
Germany,2002,75268,357022,21.08,0.06,0.37,863765759,Infrastructure
Germany,2003,75499,357022,21.15,0.25,0.56,866417314,None
Germany,2004,75941,357022,21.27,0.49,1.07,871483875,Commercial Agriculture
Germany,2005,76087,357022,21.31,0.02,0.22,873159978,None
Germany,2006,76460,357022,21.42,0.15,0.64,877435826,None
Germany,2007,77083,357022,21.59,0.03,0.84,884587043,None
Germany,2008,77739,357022,21.77,0.14,0.99,892115161,None
Germany,2009,77934,357022,21.83,0.13,0.38,894353813,None
Germany,2010,78311,357022,21.93,0.17,0.65,898678326,None
Germany,2011,78896,357022,22.1,0.06,0.8,905393318,None
Germany,2012,79040,357022,22.14,0.25,0.44,907044777,None
Germany,2013,79531,357022,22.28,0.12,0.75,912684206,None
Germany,2014,79909,357022,22.38,0.29,0.77,917016134,None
Germany,2015,80425,357022,22.53,0.04,0.68,922938315,None
Germany,2016,81138,357022,22.73,0.04,0.93,931124327,None
Germany,2017,81693,357022,22.88,0.3,0.98,937490765,None
Germany,2018,82563,357022,23.13,0.03,1.09,947471307,Energy
Germany,2019,83119,357022,23.28,0.19,0.86,953855363,None
Germany,2020,83562,357022,23.41,0.21,0.74,958942685,None
Germany,2021,84330,357022,23.62,0.18,1.1,967754406,None
Germany,2022,84877,357022,23.77,0.01,0.65,974033402,None
Germany,2023,85181,357022,23.86,0.17,0.53,977525043,None
Germany,2024,85268,357022,23.88,0.39,0.49,978514741,Mining
Germany,2025,85732,357022,24.01,0.22,0.76,983848319,Energy
Congo (Republic),2000,133062,342000,38.91,0.0,0.0,1808700161,Initial State
Congo (Republic),2001,131623,342000,38.49,1.11,0.03,1789140910,None
Congo (Republic),2002,131462,342000,38.44,0.2,0.08,1786956341,None
Congo (Republic),2003,131765,342000,38.53,0.39,0.62,1791070662,None
Congo (Republic),2004,132224,342000,38.66,0.39,0.74,1797313710,None
Congo (Republic),2005,131395,342000,38.42,1.37,0.74,1786042240,None
Congo (Republic),2006,130888,342000,38.27,0.56,0.18,1779156097,None
Congo (Republic),2007,130651,342000,38.2,0.36,0.18,1775933642,None
Congo (Republic),2008,131859,342000,38.56,0.06,0.98,1792356886,None
Congo (Republic),2009,131760,342000,38.53,0.9,0.82,1791001202,None
Congo (Republic),2010,130813,342000,38.25,1.13,0.41,1778129878,None
Congo (Republic),2011,130462,342000,38.15,0.99,0.73,1773357463,Urbanization
Congo (Republic),2012,130688,342000,38.21,0.09,0.26,1776433353,None
Congo (Republic),2013,131179,342000,38.36,0.09,0.46,1783108396,None
Congo (Republic),2014,131479,342000,38.44,0.72,0.95,1787184851,None
